Thumbs_Up,0.0,0.0,0.0,-0.11752314865589142,0.00039077718975022435,-0.11073746532201767,-0.22449497878551483,-0.04738952964544296,-0.20272640883922577,-0.23750218749046326,-0.12257587164640427,-0.29307183623313904,-0.19635432958602905,-0.24129320681095123,-0.378118097782135,-0.27330416440963745,-0.45271432399749756,-0.12583884596824646,-0.31803637742996216,-0.7053457498550415,-0.2083764523267746,-0.33750998973846436,-0.8683692812919617,-0.2432088702917099,-0.3511025011539459,-1.0,-0.26214468479156494,-0.18698351085186005,-0.478103369474411,-0.12298037111759186,-0.21893255412578583,-0.6067876815795898,-0.2632823884487152,-0.18878014385700226,-0.40879732370376587,-0.28625917434692383,-0.17507287859916687,-0.28273168206214905,-0.26372215151786804,-0.09531528502702713,-0.4797883629798889,-0.13299329578876495,-0.12649795413017273,-0.5934078693389893,-0.26359450817108154,-0.114827960729599,-0.41655999422073364,-0.2502623498439789,-0.12249145656824112,-0.3079817593097687,-0.20196160674095154,-0.009688478894531727,-0.45892196893692017,-0.15183241665363312,-0.019585376605391502,-0.6169633269309998,-0.23522549867630005,-0.03296801075339317,-0.7051250338554382,-0.241074800491333,-0.06343922764062881,-0.8231049180030823,-0.2236487716436386
Thumbs_Up,0.0,0.0,0.0,-0.11611474305391312,-0.004812372848391533,-0.07725191116333008,-0.22121337056159973,-0.060883909463882446,-0.14471271634101868,-0.23810724914073944,-0.12998639047145844,-0.21203595399856567,-0.18572048842906952,-0.23898306488990784,-0.2745664417743683,-0.2595701813697815,-0.46074560284614563,-0.09829068183898926,-0.2966599762439728,-0.7167026996612549,-0.1706983894109726,-0.3152307868003845,-0.8676503300666809,-0.19805173575878143,-0.3329450190067291,-1.0,-0.21241173148155212,-0.17047545313835144,-0.4820932149887085,-0.10626194626092911,-0.20176900923252106,-0.6171020269393921,-0.2467113882303238,-0.18083283305168152,-0.4043278992176056,-0.2715316414833069,-0.16645823419094086,-0.26492932438850403,-0.24775633215904236,-0.08063584566116333,-0.47263213992118835,-0.1228407621383667,-0.11579205095767975,-0.5927259922027588,-0.2560172975063324,-0.10848832875490189,-0.4231702387332916,-0.24823226034641266,-0.1085481345653534,-0.32636427879333496,-0.20069527626037598,0.003653201973065734,-0.44566747546195984,-0.14305786788463593,-0.005856150295585394,-0.6108316779136658,-0.22548839449882507,-0.02328023873269558,-0.7058361172676086,-0.2305370718240738,-0.05118635296821594,-0.83116614818573,-0.21130484342575073
Thumbs_Up,0.0,0.0,0.0,-0.11442916095256805,-0.020502395927906036,-0.11168020963668823,-0.19615890085697174,-0.10005037486553192,-0.18847700953483582,-0.1898086667060852,-0.1925266981124878,-0.25895482301712036,-0.11528374254703522,-0.29637911915779114,-0.32280558347702026,-0.2179265171289444,-0.48032456636428833,-0.11467421799898148,-0.2512245774269104,-0.7122188210487366,-0.18912404775619507,-0.2736775875091553,-0.8648577928543091,-0.22318977117538452,-0.28664177656173706,-1.0,-0.24390260875225067,-0.12293599545955658,-0.4990811347961426,-0.10105197876691818,-0.12438183277845383,-0.6408490538597107,-0.22346176207065582,-0.11424713581800461,-0.4404037594795227,-0.2418479323387146,-0.10737355798482895,-0.3192717134952545,-0.22122599184513092,-0.027137186378240585,-0.4827990233898163,-0.09918805956840515,-0.03382567688822746,-0.6182752251625061,-0.21852755546569824,-0.0438295379281044,-0.41638830304145813,-0.19753706455230713,-0.053142841905355453,-0.29667365550994873,-0.1459796279668808,0.05927662551403046,-0.44383367896080017,-0.10635899007320404,0.05873345211148262,-0.6040779948234558,-0.18678633868694305,0.04739386588335037,-0.7008563280105591,-0.19228601455688477,0.03956792876124382,-0.8265517354011536,-0.1751651018857956
Thumbs_Up,0.0,0.0,0.0,-0.11334530264139175,-0.017179306596517563,-0.10909955203533173,-0.20295676589012146,-0.09735201299190521,-0.1839628517627716,-0.1935569792985916,-0.18594296276569366,-0.254581093788147,-0.11417414993047714,-0.28514528274536133,-0.31920793652534485,-0.23029440641403198,-0.4911714196205139,-0.10336065292358398,-0.26666271686553955,-0.7162585854530334,-0.1781129688024521,-0.2867265045642853,-0.8634777665138245,-0.21360687911510468,-0.296306848526001,-1.0,-0.23503732681274414,-0.13110634684562683,-0.5162332653999329,-0.0942564308643341,-0.13744975626468658,-0.6456593871116638,-0.2236000895500183,-0.12468486279249191,-0.44707193970680237,-0.251516729593277,-0.11480847746133804,-0.3245454430580139,-0.23540467023849487,-0.0326363779604435,-0.5022889971733093,-0.0969064012169838,-0.04637302830815315,-0.6151814460754395,-0.2248052954673767,-0.05158740654587746,-0.4121456444263458,-0.2126147449016571,-0.05842456594109535,-0.2925604283809662,-0.1635269671678543,0.057272858917713165,-0.46458664536476135,-0.10778222978115082,0.04894531890749931,-0.6191315054893494,-0.18771739304065704,0.036808080971241,-0.7108124494552612,-0.19154860079288483,0.025546852499246597,-0.8300789594650269,-0.17218592762947083
Thumbs_Up,0.0,0.0,0.0,-0.12268245220184326,-0.023073075339198112,-0.09814624488353729,-0.21070589125156403,-0.1079149842262268,-0.16910970211029053,-0.19901075959205627,-0.20382653176784515,-0.2379555106163025,-0.12572410702705383,-0.30452418327331543,-0.30166876316070557,-0.22905337810516357,-0.4899192452430725,-0.09743370860815048,-0.2720297574996948,-0.7159883379936218,-0.17128579318523407,-0.2930660545825958,-0.8649289011955261,-0.20874285697937012,-0.3045230805873871,-1.0,-0.2324484884738922,-0.1327163130044937,-0.5109606981277466,-0.09332849085330963,-0.14391590654850006,-0.652030885219574,-0.21858035027980804,-0.13207364082336426,-0.45631569623947144,-0.2467002421617508,-0.1250963807106018,-0.3369978666305542,-0.23363631963729858,-0.03667137771844864,-0.4981178939342499,-0.09999620914459229,-0.05249663442373276,-0.6342321634292603,-0.2202167809009552,-0.06151899695396423,-0.43429192900657654,-0.20580685138702393,-0.0697331428527832,-0.30786868929862976,-0.15898002684116364,0.049705639481544495,-0.4594216048717499,-0.11480925232172012,0.0420028492808342,-0.6227483153343201,-0.19314298033714294,0.02928142063319683,-0.7209635376930237,-0.19856463372707367,0.020254330709576607,-0.8406643271446228,-0.18207430839538574
Thumbs_Up,0.0,0.0,0.0,-0.117912657558918,-0.027787303552031517,-0.08598688244819641,-0.20973338186740875,-0.11719231307506561,-0.14950329065322876,-0.1975087672472,-0.21220366656780243,-0.21211686730384827,-0.12869198620319366,-0.31187188625335693,-0.2695377767086029,-0.23030415177345276,-0.49243128299713135,-0.08904584497213364,-0.27068302035331726,-0.7195467948913574,-0.1595861166715622,-0.2902354896068573,-0.8640928864479065,-0.19585531949996948,-0.30135002732276917,-1.0,-0.2199871689081192,-0.1332346796989441,-0.5106260776519775,-0.09086321294307709,-0.14117951691150665,-0.6566923260688782,-0.2142418622970581,-0.13480034470558167,-0.46981826424598694,-0.24423183500766754,-0.13055606186389923,-0.35118401050567627,-0.2340981364250183,-0.03576924279332161,-0.49340689182281494,-0.1019761711359024,-0.04959927499294281,-0.623988151550293,-0.21895112097263336,-0.06298224627971649,-0.42918694019317627,-0.20451879501342773,-0.07424180954694748,-0.3066766560077667,-0.15959683060646057,0.053170617669820786,-0.45127347111701965,-0.12018569558858871,0.04249536618590355,-0.616445779800415,-0.1962740123271942,0.027529975399374962,-0.7154452204704285,-0.20011010766029358,0.01701923832297325,-0.8355763554573059,-0.18383394181728363
Thumbs_Up,0.0,0.0,0.0,-0.11201471090316772,-0.026359694078564644,-0.08898168802261353,-0.20417779684066772,-0.1209154799580574,-0.15518662333488464,-0.19501294195652008,-0.21736876666545868,-0.22117549180984497,-0.13283656537532806,-0.32199791073799133,-0.28216010332107544,-0.22628119587898254,-0.4928056299686432,-0.08928173780441284,-0.26951318979263306,-0.7202327847480774,-0.1610817015171051,-0.2905227839946747,-0.8633233904838562,-0.19861645996570587,-0.3022496998310089,-1.0,-0.2230628877878189,-0.12831233441829681,-0.5130185484886169,-0.09126128256320953,-0.1451806128025055,-0.6586309671401978,-0.2178467959165573,-0.1377338469028473,-0.4800225794315338,-0.2529378831386566,-0.130421981215477,-0.36778944730758667,-0.24577590823173523,-0.029967142269015312,-0.49806681275367737,-0.10239560157060623,-0.04777633398771286,-0.6339832544326782,-0.22288790345191956,-0.05645503103733063,-0.443238765001297,-0.21022437512874603,-0.06360448896884918,-0.31977108120918274,-0.1649320423603058,0.06132741644978523,-0.45834797620773315,-0.12064696103334427,0.04265320301055908,-0.6283412575721741,-0.19292877614498138,0.02611129730939865,-0.7293485999107361,-0.19216910004615784,0.013676600530743599,-0.8473756313323975,-0.17256607115268707
Thumbs_Up,0.0,0.0,0.0,-0.105166494846344,-0.022513512521982193,-0.0988071858882904,-0.19267743825912476,-0.11639204621315002,-0.17052489519119263,-0.1777290403842926,-0.21179571747779846,-0.23934029042720795,-0.1108412966132164,-0.3201276361942291,-0.3029770255088806,-0.21513868868350983,-0.49021121859550476,-0.10246987640857697,-0.25000712275505066,-0.7144603133201599,-0.1764882653951645,-0.2706013321876526,-0.8608340620994568,-0.21451744437217712,-0.2827557921409607,-1.0,-0.23996418714523315,-0.11617470532655716,-0.5158658027648926,-0.10009242594242096,-0.13079041242599487,-0.6627606153488159,-0.22678111493587494,-0.1201191246509552,-0.47863417863845825,-0.2581543028354645,-0.11299166083335876,-0.3636915385723114,-0.24851645529270172,-0.01611705683171749,-0.4996584951877594,-0.10758796334266663,-0.03145767003297806,-0.6323693990707397,-0.22989697754383087,-0.03846072033047676,-0.4415907561779022,-0.21450476348400116,-0.048449333757162094,-0.3210870325565338,-0.16735665500164032,0.07575804740190506,-0.4558679759502411,-0.12300872057676315,0.059012271463871,-0.6250184178352356,-0.20013907551765442,0.043927378952503204,-0.726709246635437,-0.200862854719162,0.029755474999547005,-0.8449342250823975,-0.18177877366542816
Thumbs_Up,0.0,0.0,0.0,-0.10630475729703903,-0.01820966973900795,-0.10769647359848022,-0.19201286137104034,-0.10489711165428162,-0.17951756715774536,-0.18532982468605042,-0.2012583464384079,-0.2462516725063324,-0.11993720382452011,-0.3093598484992981,-0.3068467676639557,-0.2276047319173813,-0.4975767135620117,-0.09569364041090012,-0.2578471899032593,-0.7165893912315369,-0.16714227199554443,-0.28127771615982056,-0.8653067350387573,-0.20181713998317719,-0.29454848170280457,-1.0,-0.22259046137332916,-0.12300759553909302,-0.5217331051826477,-0.08412747830152512,-0.1424015462398529,-0.6547250747680664,-0.20559602975845337,-0.13753187656402588,-0.44931215047836304,-0.22867628931999207,-0.13079474866390228,-0.331773579120636,-0.21047663688659668,-0.02005992829799652,-0.5096381902694702,-0.08428620547056198,-0.0405825711786747,-0.630438506603241,-0.20413543283939362,-0.04891422763466835,-0.42407283186912537,-0.18204566836357117,-0.05577398091554642,-0.3027719557285309,-0.12730886042118073,0.07589898258447647,-0.47457996010780334,-0.09308656305074692,0.05694142356514931,-0.645119845867157,-0.16667063534259796,0.040298283100128174,-0.7395843863487244,-0.16262230277061462,0.024992521852254868,-0.8593965768814087,-0.13786742091178894
Thumbs_Up,0.0,0.0,0.0,-0.10843685269355774,-0.03605177626013756,-0.06579583138227463,-0.17562448978424072,-0.1403573602437973,-0.11468992382287979,-0.15463122725486755,-0.22661355137825012,-0.1632056087255478,-0.09089457243680954,-0.3135732114315033,-0.20763307809829712,-0.21125179529190063,-0.4850805699825287,-0.06652545183897018,-0.2438913881778717,-0.7272530198097229,-0.12157145142555237,-0.2699175775051117,-0.8695138692855835,-0.14339567720890045,-0.2891218066215515,-1.0,-0.15576763451099396,-0.10920730978250504,-0.5090533494949341,-0.06839732080698013,-0.1137714609503746,-0.6665641069412231,-0.17764829099178314,-0.10653143376111984,-0.49010971188545227,-0.19939742982387543,-0.10080582648515701,-0.37366336584091187,-0.18241003155708313,-0.009158764034509659,-0.49487918615341187,-0.07648951560258865,-0.03046766296029091,-0.6276623010635376,-0.1844543069601059,-0.03599785640835762,-0.43268537521362305,-0.1646791696548462,-0.04260576516389847,-0.313106507062912,-0.11449036002159119,0.07835599780082703,-0.45874640345573425,-0.08885590732097626,0.061348509043455124,-0.6276004910469055,-0.15938404202461243,0.041597768664360046,-0.7330569624900818,-0.15840530395507812,0.023338807746767998,-0.8593311905860901,-0.13706479966640472
